Timestamp (microseconds),Sample (V)
1539731594207946,-0.038776251875588114
1539731594211952,-0.028904478522926685
1539731594215957,-0.022516136415655752
1539731594219963,-0.017678721293965055
1539731594223968,-0.013530607054754451
1539731594227974,-0.01141346862999415
1539731594231979,-0.010588769359884037
1539731594235984,-0.009954858726888949
1539731594239990,-0.009517891203173895
1539731594243995,-0.009185549706263813
1539731594248001,-0.008754736654713768
1539731594252006,-0.00838546832481371
1539731594256012,-0.00811467154955367
1539731594260017,-0.007874647135118623
1539731594264022,-0.007665395081508597
1539731594268028,-0.007443834083568579
1539731594272033,-0.0072468909742885446
1539731594276039,-0.007093029170163523
1539731594280044,-0.006939167366038501
1539731594284050,-0.006797614506243471
1539731594288055,-0.0066745250629434705
1539731594292060,-0.006551435619643442
1539731594296066,-0.006446809592838443
1539731594300071,-0.006360646982528417
1539731594304077,-0.0062621754278884
1539731594308082,-0.006169858345413393
1539731594312088,-0.006096004679433387
1539731594316093,-0.006022151013453381
1539731594320099,-0.005960606291803366
1539731594324104,-0.005899061570153352
1539731594328109,-0.005837516848503338
1539731594332115,-0.0057821265990183335
1539731594336120,-0.005757508710358322
1539731594340126,-0.0057082729330383275
1539731594344131,-0.005646728211388313
1539731594348137,-0.005591337961903309
1539731594352142,-0.0055667200732432975
1539731594356147,-0.0055297932402532946
1539731594360153,-0.00548671193509831
1539731594364158,-0.005449785102108279
1539731594368164,-0.005412858269118276
1539731594372169,-0.005412858269118276
1539731594376175,-0.005394394852623274
1539731594380180,-0.005363622491798281
1539731594384185,-0.005332850130973288
1539731594388191,-0.005308232242313277
1539731594392196,-0.005289768825818275
1539731594396202,-0.005252841992828272
1539731594400207,-0.005197451743343268
1539731594404213,-0.005209760687673259
1539731594408218,-0.005215915159838269
1539731594412223,-0.005191297271178258
1539731594416229,-0.005191297271178258
1539731594420234,-0.005172833854683256
1539731594424240,-0.005142061493858235
1539731594428245,-0.005135907021693253
1539731594432251,-0.005135907021693253
1539731594436256,-0.005129752549528244
1539731594440261,-0.005105134660868232
1539731594444267,-0.00509898018870325
1539731594448272,-0.005080516772208249
1539731594452278,-0.005074362300043239
1539731594456283,-0.005074362300043239
1539731594460289,-0.0050620533557132474
1539731594464294,-0.005055898883548238
1539731594468299,-0.005055898883548238
1539731594472305,-0.005043589939218246
1539731594476310,-0.005006663106228215
1539731594480316,-0.005037435467053236
1539731594484321,-0.005055898883548238
1539731594488327,-0.005012817578393225
1539731594492332,-0.0050312809948882264
1539731594496338,-0.005037435467053236
1539731594500343,-0.005012817578393225
1539731594504348,-0.0049943541618982235
1539731594508354,-0.0050251265227232444
1539731594512359,-0.0050251265227232444
1539731594516365,-0.004988199689733214
1539731594520370,-0.004975890745403222
1539731594524376,-0.005006663106228215
1539731594528381,-0.005006663106228215
1539731594532386,-0.0049943541618982235
1539731594536392,-0.004988199689733214
1539731594540397,-0.004969736273238212
1539731594544403,-0.00496358180107323
1539731594548408,-0.004988199689733214
1539731594552414,-0.004988199689733214
1539731594556419,-0.004969736273238212
1539731594560424,-0.00496358180107323
1539731594564430,-0.0049574273289082205
1539731594568435,-0.00496358180107323
1539731594572441,-0.00496358180107323
1539731594576446,-0.00496358180107323
1539731594580452,-0.004951272856743211
1539731594584457,-0.00496358180107323
1539731594588462,-0.004951272856743211
1539731594592468,-0.004951272856743211
1539731594596473,-0.004945118384578229
1539731594600479,-0.004951272856743211
1539731594604484,-0.004975890745403222
1539731594608490,-0.00496358180107323
1539731594612495,-0.004945118384578229
1539731594616500,-0.004945118384578229
1539731594620506,-0.0049574273289082205
1539731594624511,-0.004951272856743211
1539731594628517,-0.004938963912413219
1539731594632522,-0.004926654968083227
1539731594636528,-0.004938963912413219
1539731594640533,-0.004951272856743211
1539731594644539,-0.00496358180107323
1539731594648544,-0.004951272856743211
1539731594652549,-0.004951272856743211
1539731594656555,-0.004938963912413219
1539731594660560,-0.004938963912413219
1539731594664566,-0.004932809440248209
1539731594668571,-0.004932809440248209
1539731594672577,-0.004938963912413219
1539731594676582,-0.0049574273289082205
1539731594680587,-0.004988199689733214
1539731594684593,-0.004975890745403222
1539731594688598,-0.004945118384578229
1539731594692604,-0.0049205004959182175
1539731594696685,-0.004889728135093224
1539731594700691,-0.004914346023753208
1539731594704697,-0.004951272856743211
1539731594708703,-0.0049205004959182175
1539731594712709,-0.0049205004959182175
1539731594716715,-0.004902037079423216
1539731594720721,-0.004895882607258206
1539731594724727,-0.004895882607258206
1539731594728733,-0.004902037079423216
1539731594732739,-0.004902037079423216
1539731594736745,-0.004877419190763205
1539731594740750,-0.004895882607258206
1539731594744756,-0.0049205004959182175
1539731594748762,-0.004914346023753208
1539731594752768,-0.004902037079423216
1539731594756774,-0.004895882607258206
1539731594760780,-0.004908191551588226
1539731594764786,-0.004945118384578229
1539731594768792,-0.004932809440248209
1539731594772798,-0.004877419190763205
1539731594776804,-0.004858955774268203
1539731594780810,-0.004945118384578229
1539731594784815,-0.0049205004959182175
1539731594788821,-0.004914346023753208
1539731594792827,-0.004902037079423216
1539731594796833,-0.004902037079423216
1539731594800839,-0.004908191551588226
1539731594804845,-0.004902037079423216
1539731594808851,-0.004908191551588226
1539731594812857,-0.004902037079423216
1539731594816863,-0.004889728135093224
1539731594820869,-0.004908191551588226
1539731594824875,-0.004926654968083227
1539731594828880,-0.004926654968083227
1539731594832886,-0.004914346023753208
1539731594836892,-0.004908191551588226
1539731594840898,-0.004914346023753208
1539731594844904,-0.004908191551588226
1539731594848910,-0.0049205004959182175
1539731594852916,-0.004969736273238212
1539731594856922,-0.004951272856743211
1539731594860928,-0.004895882607258206
1539731594864934,-0.0049205004959182175
1539731594868940,-0.0049574273289082205
1539731594872945,-0.004938963912413219
1539731594876951,-0.004932809440248209
1539731594880957,-0.004926654968083227
1539731594884963,-0.004926654968083227
1539731594888969,-0.004926654968083227
1539731594892975,-0.0049205004959182175
1539731594896981,-0.0049205004959182175
1539731594900987,-0.004914346023753208
1539731594904993,-0.004926654968083227
1539731594908999,-0.0049205004959182175
1539731594913005,-0.0049205004959182175
1539731594917010,-0.0049205004959182175
1539731594921016,-0.004908191551588226
1539731594925022,-0.004889728135093224
1539731594929028,-0.0048835736629282145
1539731594933034,-0.004969736273238212
1539731594937040,-0.004908191551588226
1539731594941046,-0.0048835736629282145
1539731594945052,-0.004975890745403222
1539731594949058,-0.00496358180107323
1539731594953064,-0.004932809440248209
1539731594957069,-0.004926654968083227
1539731594961075,-0.004914346023753208
1539731594965081,-0.0049205004959182175
1539731594969087,-0.0049205004959182175
1539731594973093,-0.004926654968083227
1539731594977099,-0.004932809440248209
1539731594981105,-0.004914346023753208
1539731594985111,-0.0048835736629282145
1539731594989117,-0.004908191551588226
1539731594993123,-0.0049574273289082205
1539731594997129,-0.004932809440248209
1539731595001134,-0.0049205004959182175
1539731595005140,-0.004914346023753208
1539731595009146,-0.004902037079423216
1539731595013152,-0.004926654968083227
1539731595017158,-0.0049205004959182175
1539731595021164,-0.004908191551588226
1539731595025170,-0.004926654968083227
1539731595029176,-0.004945118384578229
1539731595033182,-0.004938963912413219
1539731595037188,-0.004926654968083227
1539731595041194,-0.004908191551588226
1539731595045199,-0.004889728135093224
1539731595049205,-0.004902037079423216
1539731595053211,-0.004951272856743211
1539731595057217,-0.004951272856743211
1539731595061223,-0.004945118384578229
1539731595065229,-0.004926654968083227
1539731595069235,-0.004926654968083227
1539731595073241,-0.0049205004959182175
1539731595077247,-0.004926654968083227
1539731595081253,-0.0049205004959182175
1539731595085259,-0.0049205004959182175
1539731595089264,-0.004908191551588226
1539731595093270,-0.004902037079423216
1539731595097276,-0.0048835736629282145
1539731595101282,-0.0048835736629282145
1539731595105288,-0.004908191551588226
1539731595109294,-0.004865110246433213
1539731595113300,-0.0048466468299382115
1539731595117306,-0.0048466468299382115
1539731595121312,-0.004865110246433213
1539731595125318,-0.004865110246433213
1539731595129324,-0.0048528013021031935
1539731595133329,-0.0048528013021031935
1539731595137335,-0.004914346023753208
1539731595141341,-0.004908191551588226
1539731595145347,-0.004877419190763205
1539731595149353,-0.004877419190763205
1539731595153359,-0.0048835736629282145
1539731595157365,-0.004877419190763205
1539731595161371,-0.0048835736629282145
1539731595165377,-0.004877419190763205
1539731595169383,-0.0048466468299382115
1539731595173389,-0.004865110246433213
1539731595177394,-0.0049205004959182175
1539731595181400,-0.004914346023753208
1539731595185699,-0.004895882607258206
1539731595189706,-0.004902037079423216
1539731595193714,-0.004877419190763205
1539731595197721,-0.004877419190763205
1539731595201728,-0.00482818341344321
1539731595205736,-0.004834337885608192
1539731595209743,-0.004932809440248209
