Timestamp (microseconds),Gyro X (°/s),Gyro Y (°/s),Gyro Z (°/s)
1539732246284637,76.32562752727563,-1.8005645838102282,0.213626306553806
1539732246300638,41.8402380407415,-4.364080262455218,6.256198977645454
1539732246316640,9.124895094224485,-9.308003356984727,10.223544670786623
1539732246332641,4.303044174868319,-9.613183794918768,13.946746013580423
1539732246348642,-5.95101853971164,-12.603952086671143,15.716792553597315
1539732246364643,-6.256198977645454,-14.80125123979542,15.045395590142562
1539732246380644,0.3967345693140487,-14.92332341496899,13.64156557564661
1539732246396646,4.180971999694748,-14.557106889448278,10.833905546654478
1539732246412647,27.86297398336751,-7.721065079728305,4.486152437628789
1539732246428648,37.75082017242676,1.6174563210497581,-2.227817196917613
1539732246444649,31.403067063401068,8.270389868009488,-7.660028992141633
1539732246460651,37.811856260013656,14.862287327382319,-9.979400320439481
1539732246476652,28.107118333714652,16.2050812542916,-7.904173342488775
1539732246492653,4.303044174868319,13.275349050125897,-4.852368963149502
1539732246508654,3.2654306858930795,11.749446860456146,-2.8381780727854675
1539732246524655,15.533684290836845,12.4208438239109,-2.410925459678083
1539732246540657,18.95170519569683,10.833905546654478,-2.4719615472647547
1539732246556658,32.92896925307082,9.185931181811156,-3.692683299000464
1539732246572659,56.24475471122287,10.101472495613052,-6.622415503166167
1539732246588660,68.8181887541009,12.970168612191856,-11.20012207217519
1539732246604675,67.04814221408424,15.655756466010416,-13.336385137712568
1539732246620676,54.169527733271934,15.655756466010416,-11.01701380941472
1539732246636677,36.591134508277946,14.862287327382319,-6.317235065232353
1539732246652679,24.444953078507524,15.045395590142562,-2.3498893720911838
1539732246668680,17.54787518120088,15.10643167772946,-0.03051804379333589
1539732246684681,17.120622568093268,13.275349050125897,2.7161058976118966
1539732246700682,15.411612115663274,10.162508583199724,6.683451590753066
1539732246716683,13.336385137712568,8.45349813076973,11.07804989700162
1539732246732685,14.373998626688035,8.758678568703772,13.824673838406852
1539732246748686,20.538643472953254,9.430075532158298,12.542915999084471
1539732246764687,21.759365224688963,8.51453421835663,9.491111619745197
1539732246780688,15.350576028076603,6.9886320286868795,7.598992904554734
1539732246796690,7.721065079728305,5.096513313496644,6.927595941100208
1539732246812691,0.5798428320745188,2.532997634851654,5.523765926604028
1539732246828692,0.15259021896690683,1.1902037079423735,2.8381780727854675
1539732246844693,5.0354772259097444,1.3733119707026162,-0.03051804379333589
1539732246860695,9.55214770733187,1.2512397955290453,-1.8005645838102282
1539732246876696,7.660028992141633,0.33569848172737693,-1.3122758831159445
1539732246892697,2.288853284504512,0.45777065690094787,0.5188067444876197
1539732246908698,-4.119935912108076,1.739528496223329,2.7161058976118966
1539732246924682,-9.063859006637585,3.3264667734797513,4.058899824521177
1539732246940683,-11.20012207217519,3.5095750362402214,4.180971999694748
1539732246956685,-7.782101167315204,1.8616006713969,4.119935912108076
1539732246972686,0.03051804379333589,-0.15259021896690683,4.242008087281647
1539732246988687,5.889982452124741,-1.1902037079423735,4.303044174868319
