Timestamp (microseconds),Gyro X (°/s),Gyro Y (°/s),Gyro Z (°/s)
1539732498597137,0.8239871824216607,-6.8665598535133086,-0.6408789196611906
1539732498613138,-3.997863736934505,-7.721065079728305,-0.2746623941404778
1539732498629140,-8.819714656290444,-8.270389868009488,-0.15259021896690683
1539732498645141,-11.627374685282575,-8.087281605249018,0.33569848172737693
1539732498661142,-10.650797283894008,-7.354848554207592,1.1291676203554744
1539732498677143,-2.8381780727854675,-6.8665598535133086,1.983672846570471
1539732498693144,6.500343327992596,-6.622415503166167,3.0212863355459376
1539732498709146,12.970168612191856,-6.744487678339738,3.5095750362402214
1539732498725147,13.45845731288614,-7.11070420386045,3.0212863355459376
1539732498741148,7.354848554207592,-7.2938124666209205,1.3122758831159445
1539732498757149,-0.7019150072480898,-6.8665598535133086,-0.5188067444876197
1539732498773151,-8.880750743877343,-6.500343327992596,-1.5564202334630863
1539732498789152,-13.336385137712568,-5.828946364538069,-1.9226367589837992
1539732498805153,-12.909132524605184,-5.096513313496644,-1.6174563210497581
1539732498821154,-12.664988174258042,-4.486152437628789,-1.0681315327688026
1539732498837155,-11.810482948043045,-3.997863736934505,-1.1902037079423735
1539732498853157,-10.528725108720437,-3.3264667734797513,-1.3733119707026162
1539732498869158,-9.430075532158298,-3.0823224231326094,-1.6174563210497581
1539732498885159,-6.9886320286868795,-2.8992141603723667,-1.8616006713969
1539732498901160,-3.3264667734797513,-2.5940337224383256,-1.6784924086366573
1539732498917144,1.4953841458761872,-2.410925459678083,-0.9460593575952316
1539732498933146,4.974441138323073,-2.105745021744042,0.03051804379333589
1539732498949147,6.561379415579495,-1.6784924086366573,0.8850232700083325
1539732498965148,5.3406576638437855,-1.0681315327688026,1.3122758831159445
1539732498981149,0.7629510948347615,-0.213626306553806,1.1902037079423735
1539732498997151,-3.3875028610666504,0.6408789196611906,0.8239871824216607
1539732499013152,-4.791332875562603,1.2512397955290453,0.5188067444876197
1539732499029153,-4.60822461280236,1.6174563210497581,0.45777065690094787
1539732499045154,-2.655069810025225,2.105745021744042,0.7019150072480898
1539732499061155,-0.15259021896690683,2.3498893720911838,0.8850232700083325
1539732499077157,1.6174563210497581,2.4719615472647547,0.8239871824216607
1539732499093158,2.04470893415737,2.4719615472647547,0.9460593575952316
1539732499109159,2.7161058976118966,2.4719615472647547,1.0070954451819034
1539732499125160,3.997863736934505,2.288853284504512,1.2512397955290453
1539732499141162,5.157549401083315,1.8616006713969,1.4953841458761872
1539732499157163,5.401693751430457,1.3733119707026162,1.4953841458761872
1539732499173164,4.974441138323073,1.0070954451819034,1.6174563210497581
1539732499189165,4.364080262455218,0.5798428320745188,1.5564202334630863
1539732499205166,2.7771419851987957,0.15259021896690683,1.4953841458761872
1539732499221168,1.983672846570471,-0.2746623941404778,1.2512397955290453
