Timestamp (microseconds),Sample (V)
1539131771522400,-0.03492355230029756
1539131771526405,-0.028658299636326656
1539131771530410,-0.017980290430050117
1539131771534416,-0.012299712621754277
1539131771538421,-0.0095732814526589
1539131771542427,-0.007856183718623622
1539131771546432,-0.007173037308308539
1539131771550438,-0.006828386867068492
1539131771554443,-0.0065329722031484405
1539131771558448,-0.006280638844383402
1539131771562454,-0.006040614429948382
1539131771566459,-0.0058498257928333575
1539131771570465,-0.0056713461000483245
1539131771574470,-0.0055236387680883126
1539131771578476,-0.005394394852623274
1539131771582481,-0.005265150937158264
1539131771586486,-0.005142061493858235
1539131771590492,-0.005043589939218246
1539131771594497,-0.004938963912413219
1539131771598503,-0.0048528013021031935
1539131771602508,-0.0047727931639582055
1539131771606514,-0.0047050939701431815
1539131771610519,-0.004637394776328185
1539131771614524,-0.004569695582513161
1539131771618530,-0.004520459805193167
1539131771622535,-0.004458915083543152
1539131771626541,-0.004409679306223158
1539131771630546,-0.004366598001068145
1539131771634552,-0.004323516695913132
1539131771638557,-0.004292744335088139
1539131771642562,-0.004255817502098136
1539131771646568,-0.004218890669108105
1539131771650573,-0.004194272780448122
1539131771654579,-0.004157345947458119
1539131771658584,-0.0041327280587981075
1539131771662590,-0.004114264642303106
1539131771666595,-0.004083492281478085
1539131771670601,-0.004071183337148093
1539131771674606,-0.004052719920653092
1539131771678611,-0.0040219475598280985
1539131771682617,-0.004015793087663089
1539131771686622,-0.003997329671168087
1539131771690628,-0.003972711782508076
1539131771694633,-0.003966557310343094
1539131771698639,-0.0039480938938480925
1539131771702644,-0.003935784949518073
1539131771706649,-0.003929630477353063
1539131771710655,-0.003911167060858062
1539131771714660,-0.0039050125886930798
1539131771718666,-0.0038927036443630603
1539131771722671,-0.0038865491721980783
1539131771726677,-0.0038742402278680588
1539131771730682,-0.0038680857557030768
1539131771734687,-0.003861931283538067
1539131771738693,-0.0038557768113730573
1539131771742698,-0.0038496223392080753
1539131771746704,-0.003837313394878056
1539131771750709,-0.003831158922713074
1539131771754715,-0.003825004450548064
1539131771758720,-0.003831158922713074
1539131771762725,-0.0038188499783830543
1539131771766731,-0.0038188499783830543
1539131771770736,-0.0038126955062180723
1539131771774742,-0.003800386561888053
1539131771778747,-0.003794232089723071
1539131771782753,-0.003800386561888053
1539131771786758,-0.003794232089723071
1539131771790763,-0.003788077617558061
1539131771794769,-0.003788077617558061
1539131771798774,-0.0037819231453930513
1539131771802780,-0.0037819231453930513
1539131771806785,-0.0037757686732280415
1539131771810791,-0.0037696142010630596
1539131771814796,-0.0037757686732280415
1539131771818802,-0.0037696142010630596
1539131771822807,-0.0037696142010630596
1539131771826812,-0.00376345972889805
1539131771830818,-0.00376345972889805
1539131771834823,-0.00376345972889805
1539131771838829,-0.003751150784568058
1539131771842834,-0.003751150784568058
1539131771846840,-0.0037449963124030483
1539131771850845,-0.003751150784568058
1539131771854850,-0.0037449963124030483
1539131771858856,-0.003751150784568058
1539131771862861,-0.0037449963124030483
1539131771866867,-0.0037449963124030483
1539131771870872,-0.0037449963124030483
1539131771874878,-0.0037449963124030483
1539131771878883,-0.0037449963124030483
1539131771882888,-0.0037449963124030483
1539131771886894,-0.0037388418402380386
1539131771890899,-0.0037388418402380386
1539131771894905,-0.0037388418402380386
1539131771898910,-0.0037326873680730566
1539131771902916,-0.003726532895908047
1539131771906921,-0.0037326873680730566
1539131771910926,-0.0037326873680730566
1539131771914932,-0.0037326873680730566
1539131771918937,-0.0037326873680730566
1539131771922943,-0.003720378423743037
1539131771926948,-0.003720378423743037
1539131771930954,-0.003720378423743037
1539131771934959,-0.003726532895908047
1539131771938964,-0.003720378423743037
1539131771942970,-0.003726532895908047
1539131771946975,-0.003726532895908047
1539131771950981,-0.003726532895908047
1539131771954986,-0.003720378423743037
1539131771958992,-0.003720378423743037
1539131771962997,-0.003714223951578055
1539131771967002,-0.003720378423743037
1539131771971008,-0.003714223951578055
1539131771975013,-0.003720378423743037
1539131771979019,-0.0037080694794130453
1539131771983024,-0.0037080694794130453
1539131771987030,-0.003714223951578055
1539131771991035,-0.0037080694794130453
1539131771995041,-0.0037019150072480356
1539131771999046,-0.0037080694794130453
1539131772003051,-0.0037019150072480356
1539131772007057,-0.003714223951578055
1539131772011078,-0.0037080694794130453
1539131772015083,-0.0037080694794130453
1539131772019088,-0.0037080694794130453
1539131772023094,-0.0037019150072480356
1539131772027099,-0.0037080694794130453
1539131772031105,-0.0037019150072480356
1539131772035110,-0.0037019150072480356
1539131772039116,-0.0037019150072480356
1539131772043121,-0.0037080694794130453
1539131772047126,-0.0037080694794130453
1539131772051132,-0.0037019150072480356
1539131772055137,-0.0037019150072480356
1539131772059143,-0.0037080694794130453
1539131772063148,-0.0037080694794130453
1539131772067154,-0.0037080694794130453
1539131772071159,-0.003726532895908047
1539131772075164,-0.003714223951578055
1539131772079170,-0.0036957605350830536
1539131772083175,-0.0036957605350830536
1539131772087181,-0.003689606062918044
1539131772091186,-0.003689606062918044
1539131772095192,-0.0036957605350830536
1539131772099197,-0.003683451590753034
1539131772103202,-0.003689606062918044
1539131772107208,-0.003689606062918044
1539131772111213,-0.003689606062918044
1539131772115219,-0.003689606062918044
1539131772119224,-0.003689606062918044
1539131772123230,-0.0036957605350830536
1539131772127235,-0.0036957605350830536
1539131772131240,-0.003689606062918044
1539131772135246,-0.0036957605350830536
1539131772139251,-0.003689606062918044
1539131772143257,-0.003689606062918044
1539131772147262,-0.003689606062918044
1539131772151268,-0.003689606062918044
1539131772155273,-0.003683451590753034
1539131772159278,-0.0036957605350830536
1539131772163284,-0.003683451590753034
1539131772167289,-0.003689606062918044
1539131772171295,-0.0036957605350830536
1539131772175300,-0.003689606062918044
1539131772179306,-0.003689606062918044
1539131772183311,-0.003683451590753034
1539131772187317,-0.003677297118588052
1539131772191322,-0.003683451590753034
1539131772195327,-0.003683451590753034
1539131772199333,-0.003683451590753034
1539131772203338,-0.003683451590753034
1539131772207344,-0.003683451590753034
1539131772211349,-0.003683451590753034
1539131772215355,-0.003677297118588052
1539131772219360,-0.003683451590753034
1539131772223365,-0.003683451590753034
1539131772227371,-0.003677297118588052
1539131772231376,-0.003677297118588052
1539131772235382,-0.003677297118588052
1539131772239387,-0.003683451590753034
1539131772243393,-0.003683451590753034
1539131772247398,-0.003683451590753034
1539131772251403,-0.003677297118588052
1539131772255409,-0.003677297118588052
1539131772259414,-0.003677297118588052
1539131772263420,-0.003677297118588052
1539131772267425,-0.003677297118588052
1539131772271431,-0.003683451590753034
1539131772275436,-0.0036711426464230423
1539131772279441,-0.003677297118588052
1539131772283447,-0.0036649881742580326
1539131772287452,-0.0036649881742580326
1539131772291458,-0.0036711426464230423
1539131772295463,-0.0036649881742580326
1539131772299469,-0.0036649881742580326
1539131772303474,-0.0036649881742580326
1539131772307479,-0.0036711426464230423
1539131772311485,-0.0036711426464230423
1539131772315490,-0.0036649881742580326
1539131772319496,-0.0036649881742580326
1539131772323501,-0.0036649881742580326
1539131772327507,-0.0036711426464230423
1539131772331512,-0.0036588337020930506
1539131772335518,-0.0036649881742580326
1539131772339523,-0.0036649881742580326
1539131772343528,-0.0036649881742580326
1539131772347534,-0.0036588337020930506
1539131772351539,-0.0036588337020930506
1539131772355545,-0.0036588337020930506
1539131772359550,-0.0036588337020930506
1539131772363556,-0.0036649881742580326
1539131772367561,-0.0036649881742580326
1539131772371566,-0.0036588337020930506
1539131772375572,-0.0036588337020930506
1539131772379577,-0.003652679229928041
1539131772383583,-0.0036588337020930506
1539131772387588,-0.003652679229928041
1539131772391594,-0.0036588337020930506
1539131772395599,-0.003652679229928041
1539131772399604,-0.003652679229928041
1539131772403610,-0.003652679229928041
1539131772407615,-0.003652679229928041
1539131772411621,-0.003646524757763031
1539131772415626,-0.003646524757763031
1539131772419632,-0.003652679229928041
1539131772423637,-0.003652679229928041
1539131772427642,-0.003652679229928041
1539131772431648,-0.003652679229928041
1539131772435653,-0.003652679229928041
1539131772439659,-0.003646524757763031
1539131772443664,-0.003646524757763031
1539131772447670,-0.003640370285598049
1539131772451675,-0.003646524757763031
1539131772455680,-0.003646524757763031
1539131772459686,-0.003640370285598049
1539131772463691,-0.003646524757763031
1539131772467697,-0.003646524757763031
1539131772471702,-0.003640370285598049
1539131772475708,-0.003646524757763031
1539131772479713,-0.003646524757763031
1539131772483718,-0.003640370285598049
1539131772487724,-0.003646524757763031
1539131772491729,-0.003646524757763031
1539131772495735,-0.0036342158134330393
1539131772499908,-0.003646524757763031
1539131772503914,-0.003640370285598049
1539131772507921,-0.003640370285598049
1539131772511927,-0.003646524757763031
1539131772515934,-0.0036342158134330393
1539131772519940,-0.003640370285598049
1539131772523946,-0.0036280613412680296
1539131772527953,-0.0036280613412680296
1539131772531959,-0.0036280613412680296
1539131772535966,-0.0036280613412680296
1539131772539972,-0.003640370285598049
1539131772543978,-0.0036342158134330393
1539131772547985,-0.003640370285598049
1539131772551991,-0.003640370285598049
1539131772555997,-0.003640370285598049
1539131772560004,-0.0036342158134330393
1539131772564010,-0.0036342158134330393
1539131772568017,-0.003640370285598049
1539131772572023,-0.0036342158134330393
1539131772576029,-0.003640370285598049
1539131772580036,-0.003640370285598049
1539131772584042,-0.0036280613412680296
1539131772588049,-0.0036280613412680296
1539131772592055,-0.0036280613412680296
1539131772596061,-0.0036342158134330393
1539131772600068,-0.0036280613412680296
1539131772604074,-0.003609597924773028
1539131772608080,-0.0035972889804430364
1539131772612087,-0.003609597924773028
1539131772616093,-0.003615752396938038
1539131772620100,-0.0036280613412680296
1539131772624106,-0.0036280613412680296
1539131772628112,-0.003609597924773028
1539131772632119,-0.0035972889804430364
1539131772636125,-0.003609597924773028
1539131772640132,-0.003609597924773028
1539131772644138,-0.003609597924773028
1539131772648144,-0.003615752396938038
1539131772652151,-0.003615752396938038
1539131772656157,-0.003615752396938038
1539131772660164,-0.003615752396938038
1539131772664170,-0.003609597924773028
1539131772668176,-0.003615752396938038
1539131772672183,-0.003615752396938038
1539131772676189,-0.003615752396938038
1539131772680195,-0.003615752396938038
1539131772684202,-0.003615752396938038
1539131772688208,-0.003609597924773028
1539131772692215,-0.003615752396938038
1539131772696221,-0.003609597924773028
1539131772700227,-0.003615752396938038
1539131772704234,-0.003615752396938038
1539131772708240,-0.003615752396938038
1539131772712247,-0.003615752396938038
1539131772716253,-0.003615752396938038
1539131772720259,-0.003609597924773028
1539131772724266,-0.003609597924773028
1539131772728272,-0.0036034434526080183
1539131772732278,-0.003609597924773028
1539131772736285,-0.003609597924773028
1539131772740291,-0.003609597924773028
1539131772744298,-0.003609597924773028
1539131772748304,-0.003609597924773028
1539131772752310,-0.003609597924773028
1539131772756317,-0.003609597924773028
1539131772760323,-0.003609597924773028
1539131772764330,-0.003609597924773028
1539131772768336,-0.0036034434526080183
1539131772772342,-0.003609597924773028
1539131772776349,-0.003609597924773028
1539131772780355,-0.0036034434526080183
1539131772784361,-0.003609597924773028
1539131772788368,-0.0036034434526080183
1539131772792374,-0.003609597924773028
1539131772796381,-0.003609597924773028
1539131772800387,-0.003609597924773028
1539131772804393,-0.0036034434526080183
1539131772808400,-0.0036034434526080183
1539131772812406,-0.0036034434526080183
1539131772816413,-0.0036034434526080183
1539131772820419,-0.003609597924773028
1539131772824425,-0.0036034434526080183
1539131772828432,-0.003609597924773028
1539131772832438,-0.0036034434526080183
1539131772836444,-0.0035972889804430364
1539131772840451,-0.0036034434526080183
1539131772844457,-0.0036034434526080183
1539131772848464,-0.0036034434526080183
1539131772852470,-0.0035972889804430364
1539131772856476,-0.0035972889804430364
1539131772860483,-0.0035972889804430364
1539131772864489,-0.0035972889804430364
1539131772868496,-0.0035972889804430364
1539131772872502,-0.0036034434526080183
1539131772876508,-0.0036034434526080183
1539131772880515,-0.0035972889804430364
1539131772884521,-0.0035972889804430364
1539131772888527,-0.0035972889804430364
1539131772892534,-0.0035972889804430364
1539131772896540,-0.0035972889804430364
1539131772900547,-0.0035972889804430364
1539131772904553,-0.0035972889804430364
1539131772908559,-0.0035972889804430364
1539131772912566,-0.0036034434526080183
1539131772916572,-0.003609597924773028
1539131772920579,-0.0036034434526080183
1539131772924585,-0.0036034434526080183
