Timestamp (microseconds),Sample (V)
1539731975825622,0.035243584852877596
1539731975829624,0.019051168586760286
1539731975833625,0.012133541873299264
1539731975837627,0.011111899493909116
1539731975841629,0.00946250095368889
1539731975845630,0.0073884438340835745
1539731975849632,0.006311411205208423
1539731975853634,0.005917524986648326
1539731975857635,0.0056098013783982825
1539731975861637,0.005351313547468262
1539731975865638,0.005148215966023217
1539731975869640,0.004945118384578201
1539731975873642,0.004772793163958178
1539731975877643,0.004618931359833156
1539731975881645,0.004446606139213133
1539731975885646,0.004311207751583113
1539731975889648,0.004212736196943095
1539731975893650,0.00412657358663307
1539731975897651,0.004046565448488082
1539731975901653,0.003978866254673058
1539731975905655,0.003911167060858062
1539731975909656,0.0038434678670430378
1539731975913658,0.0037880776175580333
1539731975917659,0.0037449963124030206
1539731975921661,0.003689606062918016
1539731975925663,0.0036465247577630033
1539731975929664,0.0036095979247730003
1539731975933666,0.0035726710917829974
1539731975937667,0.0035295897866279846
1539731975941669,0.00347419953714298
1539731975945671,0.0034495816484829966
1539731975949672,0.003431118231987995
1539731975953674,0.003400345871162974
1539731975957676,0.003375727982502963
1539731975961677,0.003363419038172971
1539731975965679,0.003332646677347978
1539731975969680,0.0033203377330179584
1539731975973682,0.003295719844357975
1539731975977684,0.0032834109000279554
1539731975981685,0.0032772564278629734
1539731975985687,0.003258793011367972
1539731975989688,0.0032403295948729705
1539731975993690,0.0032341751227079607
1539731975997692,0.003215711706212959
1539731976001693,0.0032095572340479495
1539731976005695,0.0032034027618829397
1539731976009697,0.003184939345387938
1539731976013698,0.0031787848732229562
1539731976017700,0.0031726304010579465
1539731976021701,0.0031726304010579465
1539731976025703,0.0031603214567279547
1539731976029705,0.003154166984562945
1539731976033706,0.0031480125123979352
1539731976037708,0.0031418580402329532
1539731976041710,0.0031357035680679435
1539731976045711,0.0031357035680679435
1539731976049713,0.0031357035680679435
1539731976053714,0.0031295490959029337
1539731976057716,0.0031233946237379517
1539731976061718,0.003117240151572942
1539731976065719,0.003117240151572942
1539731976069721,0.0031110856794079322
1539731976073722,0.0031110856794079322
1539731976077724,0.0031110856794079322
1539731976081726,0.0031110856794079322
