Timestamp (microseconds),Accel X (g),Accel Y (g),Accel Z (g)
1539732865874786,-0.3911802853437094,0.5800259403372241,-0.7072251468680859
1539732865890782,-0.39349965667200726,0.5827115281910427,-0.7112535286488137
1539732865906779,-0.39642938887617296,0.5855191882200348,-0.7122301060502023
1539732865922775,-0.39813839932860295,0.5918669413290605,-0.7073472190432595
1539732865938772,-0.39899290455481795,0.5939421683070112,-0.7062485694666973
1539732865954768,-0.39691767757686724,0.594552529182879,-0.7039291981383995
1539732865970765,-0.3941100175478751,0.5927214465552755,-0.7095445181963838
1539732865986761,-0.3942320897230487,0.5891813534752419,-0.7107652399481195
1539732866002758,-0.3932555123216601,0.5874723430228119,-0.7082017242694745
1539732866018754,-0.39362172884718083,0.5856412603952084,-0.7077134355687802
1539732866034751,-0.392156862745098,0.5792935072861827,-0.7058823529411766
1539732866050747,-0.38764019226367585,0.5790493629358355,-0.7063706416418709
1539732866066743,-0.3858091096360723,0.5769741359578848,-0.7007553215838866
1539732866082740,-0.3891050583657587,0.5748989089799341,-0.6990463111314567
1539732866098736,-0.3891050583657587,0.575509269855802,-0.7005111772335395
1539732866114733,-0.3845883878843366,0.5792935072861827,-0.6988021667811095
1539732866130729,-0.3782406347753109,0.5827115281910427,-0.6979476615548945
1539732866146726,-0.3787289234760052,0.5896696421759362,-0.6999008163576717
1539732866162722,-0.38519874876020443,0.5902800030518041,-0.7007553215838866
1539732866178719,-0.3925230792706187,0.5901579308766305,-0.7060044251163502
1539732866194702,-0.3978942549782558,0.5886930647745476,-0.7088120851453423
1539732866210698,-0.4013122758831158,0.5863736934462498,-0.7099107347219045
1539732866226695,-0.40399786373693436,0.5869840543221176,-0.7118638895246816
1539732866242691,-0.4054627298390172,0.5852750438696877,-0.7127183947508966
1539732866258688,-0.40521858548867007,0.5840543221179519,-0.7052719920653088
1539732866274684,-0.40485236896314936,0.5846646829938198,-0.6983138780804152
1539732866290681,-0.3997253376058594,0.5850308995193405,-0.693553063248646
1539732866306677,-0.3971618219272144,0.5836881055924312,-0.6955062180514231
1539732866322673,-0.3970397497520408,0.5841763942931255,-0.6968490119783324
1539732866338670,-0.40070191500724794,0.5829556725413898,-0.696116578927291
1539732866354666,-0.4058289463645379,0.5812466620889598,-0.6979476615548945
1539732866370663,-0.4035095750362401,0.5838101777676048,-0.7003891050583659
1539732866386659,-0.4008239871824215,0.5853971160448612,-0.7031967650873581
1539732866402656,-0.39813839932860295,0.5871061264972912,-0.707469291218433
1539732866418652,-0.40106813153276866,0.5866178377965969,-0.7028305485618374
1539732866434649,-0.40521858548867007,0.5860074769207291,-0.7041733424887466
1539732866450645,-0.4009460593575951,0.5862516212710762,-0.7064927138170445
1539732866466642,-0.3933775844968337,0.5867399099717705,-0.7050278477149616
1539732866482638,-0.3854428931105516,0.5883268482490269,-0.7008773937590602
1539732866498634,-0.38641947051194014,0.5850308995193405,-0.6989242389562831
1539732866514618,-0.3908140688181887,0.5842984664682991,-0.6979476615548945
1539732866530614,-0.39191271839475084,0.5856412603952084,-0.6933089188982988
1539732866546610,-0.39276722362096583,0.5846646829938198,-0.6942854962996874
1539732866562607,-0.3932555123216601,0.5845426108186462,-0.6975814450293738
1539732866578603,-0.3941100175478751,0.5862516212710762,-0.7001449607080188
1539732866594600,-0.3945983062485694,0.5845426108186462,-0.7049057755397881
1539732866610596,-0.39264515144579226,0.5874723430228119,-0.7047837033646145
1539732866626593,-0.3892271305409323,0.5880827038986798,-0.7033188372625316
1539732866642589,-0.3882505531395437,0.5897917143511098,-0.7030746929121845
1539732866658586,-0.387029831387808,0.5884489204242005,-0.7055161364156559
1539732866674582,-0.38849469748989085,0.5884489204242005,-0.7068589303425652
1539732866690579,-0.39398794537270154,0.5872281986724648,-0.7052719920653088
1539732866706575,-0.3980163271534294,0.5856412603952084,-0.7036850537880524
1539732866722571,-0.39691767757686724,0.5858854047455555,-0.7038071259632259
1539732866738568,-0.3950865949492637,0.5884489204242005,-0.7017318989852752
1539732866754564,-0.39935912108033866,0.5864957656214234,-0.6963607232776381
1539732866770561,-0.40521858548867007,0.5847867551689934,-0.6959945067521174
1539732866786557,-0.4049744411383229,0.5836881055924312,-0.6994125276569774
1539732866802554,-0.4038757915617608,0.5842984664682991,-0.6986800946059359
1539732866818550,-0.40448615243762864,0.5847867551689934,-0.6963607232776381
1539732866834503,-0.40363164721141365,0.5846646829938198,-0.6972152285038531
1539732866850499,-0.4038757915617608,0.5852750438696877,-0.6946517128252081
1539732866866495,-0.4076600289921415,0.5853971160448612,-0.697825589379721
1539732866882491,-0.40863660639353006,0.5855191882200348,-0.6972152285038531
1539732866898487,-0.4087586785687036,0.5871061264972912,-0.6990463111314567
1539732866914483,-0.4035095750362401,0.5879606317235062,-0.7005111772335395
1539732866930479,-0.3978942549782558,0.5891813534752419,-0.7028305485618374
1539732866946475,-0.3937438010223544,0.5885709925993741,-0.7023422598611431
