Timestamp (microseconds),Sample (V)
1539732239934967,-0.03673296711680782
1539732239938973,-0.028227486584776584
1539732239942979,-0.02212840466926072
1539732239946986,-0.016860176496019952
1539732239950992,-0.012767452506294352
1539732239954999,-0.010970346634114087
1539732239959005,-0.010299509168128995
1539732239963011,-0.009690216423793918
1539732239967018,-0.009093232623788805
1539732239971024,-0.008791663487703771
1539732239975031,-0.008570102489763726
1539732239979037,-0.008188525215533676
1539732239983043,-0.007874647135118623
1539732239987050,-0.007622313776353584
1539732239991056,-0.0074253706670735775
1539732239995062,-0.007222273085628533
1539732239999069,-0.007037638920678518
1539732240003075,-0.006865313700058495
1539732240007082,-0.006723760840263465
1539732240011088,-0.006594516924798455
1539732240015094,-0.0064591185371684345
1539732240019101,-0.006348338038198426
1539732240023107,-0.006286793316548411
1539732240027114,-0.006163703873248383
1539732240031120,-0.006022151013453381
1539732240035126,-0.005942142875308365
1539732240039133,-0.00599137865262836
1539732240043139,-0.005917524986648354
1539732240047145,-0.0058128989598433545
1539732240051152,-0.0057451997660283305
1539732240055158,-0.0056713461000483245
1539732240059165,-0.005665191627883315
1539732240063171,-0.005622110322728302
1539732240067177,-0.005554411128913306
1539732240071184,-0.005505175351593311
1539732240075190,-0.00547440299076829
1539732240079197,-0.005431321685613277
1539732240083203,-0.005394394852623274
1539732240087209,-0.005357468019633271
1539732240091216,-0.00534515907530328
1539732240095222,-0.00534515907530328
1539732240099228,-0.005308232242313277
1539732240103235,-0.005283614353653265
1539732240107241,-0.005222069632003251
1539732240111248,-0.005166679382518247
1539732240115254,-0.005252841992828272
1539732240119260,-0.005234378576333271
1539732240123267,-0.005185142799013248
1539732240127273,-0.00520360621550825
1539732240131280,-0.005135907021693253
1539732240135286,-0.005080516772208249
1539732240139292,-0.005178988326848266
1539732240143299,-0.005172833854683256
1539732240147305,-0.005129752549528244
1539732240151311,-0.005105134660868232
1539732240155318,-0.005086671244373231
1539732240159324,-0.005049744411383228
1539732240163331,-0.0050251265227232444
1539732240167337,-0.005074362300043239
1539732240171343,-0.005068207827878229
1539732240175350,-0.005043589939218246
1539732240179356,-0.0050312809948882264
1539732240183363,-0.005018972050558235
1539732240187369,-0.0049943541618982235
1539732240191375,-0.005000508634063233
1539732240195382,-0.005012817578393225
1539732240199388,-0.005012817578393225
1539732240203395,-0.005000508634063233
1539732240207401,-0.005000508634063233
1539732240211407,-0.0049574273289082205
1539732240215414,-0.004877419190763205
1539732240219420,-0.005000508634063233
1539732240223426,-0.0050620533557132474
1539732240227433,-0.005006663106228215
1539732240231439,-0.004969736273238212
1539732240235446,-0.004945118384578229
1539732240239452,-0.004932809440248209
1539732240243458,-0.004945118384578229
1539732240247465,-0.004969736273238212
1539732240251471,-0.004951272856743211
1539732240255478,-0.004938963912413219
1539732240259484,-0.004932809440248209
1539732240263490,-0.004926654968083227
1539732240267497,-0.0049205004959182175
1539732240271503,-0.004945118384578229
1539732240275509,-0.004926654968083227
1539732240279516,-0.004877419190763205
1539732240283522,-0.004834337885608192
1539732240287529,-0.004951272856743211
1539732240291535,-0.004975890745403222
1539732240295541,-0.004938963912413219
1539732240299548,-0.004914346023753208
1539732240303554,-0.004895882607258206
1539732240307561,-0.004865110246433213
1539732240311567,-0.004889728135093224
1539732240315573,-0.0049574273289082205
1539732240319580,-0.004932809440248209
1539732240323586,-0.004889728135093224
1539732240327592,-0.004877419190763205
1539732240331599,-0.004895882607258206
1539732240335605,-0.0049205004959182175
1539732240339612,-0.004908191551588226
1539732240343618,-0.004895882607258206
1539732240347624,-0.004871264718598223
1539732240351631,-0.004865110246433213
1539732240355637,-0.0049205004959182175
1539732240359644,-0.004902037079423216
1539732240363650,-0.004889728135093224
1539732240367656,-0.0048835736629282145
1539732240371663,-0.004877419190763205
1539732240375669,-0.004871264718598223
1539732240379675,-0.004865110246433213
1539732240383682,-0.0048220289412782
1539732240387688,-0.0048220289412782
1539732240391695,-0.004889728135093224
1539732240395701,-0.004926654968083227
1539732240399707,-0.004908191551588226
1539732240403714,-0.0048835736629282145
1539732240407720,-0.004871264718598223
1539732240411727,-0.004840492357773202
1539732240415733,-0.004785102108288197
1539732240419739,-0.004932809440248209
1539732240423736,-0.004988199689733214
1539732240427743,-0.004926654968083227
1539732240431749,-0.004889728135093224
1539732240435755,-0.004871264718598223
1539732240439762,-0.004865110246433213
1539732240443768,-0.0048528013021031935
1539732240447775,-0.0048466468299382115
1539732240451781,-0.004840492357773202
1539732240455787,-0.004834337885608192
1539732240459794,-0.0048220289412782
1539732240463800,-0.004797411052618189
1539732240467806,-0.00482818341344321
1539732240471813,-0.004858955774268203
1539732240475819,-0.004840492357773202
1539732240479826,-0.004797411052618189
1539732240483832,-0.004791256580453207
